cmx cmy cmz ux uy uz costheta
#properties of cations
2.199166044944550080e+01 8.874784290988674940e+00 2.044431116183531287e+02 2.901563003345995484e-01 -6.562451109041139707e-02 9.547265288658747240e-01 2.901563003345995484e-01
2.933971394068164074e+01 6.108912309770982318e+00 1.980492570778968116e+02 -5.028460486106640648e-01 -3.320183483860891238e-01 -7.980662051055757988e-01 -5.028460486106640648e-01
9.100758864617976229e+00 2.211061327948700139e+01 1.954101351043774173e+02 5.399042649996627086e-01 -4.282593696962262442e-01 -7.246359754404725351e-01 5.399042649996627086e-01
2.429687713629751045e+01 2.747595484483251838e+01 1.967983824837261295e+02 5.485750698667467562e-01 -1.516936036881915140e-01 -8.222252996112341394e-01 5.485750698667467562e-01
2.650631331708185101e+00 2.055428249872056412e+01 2.030320866074701769e+02 -6.191809498757733232e-01 7.556825410168321877e-01 2.134451885456283282e-01 -6.191809498757733232e-01
2.619271543971855465e+01 1.171648170778189346e+01 1.980722091678635479e+02 -2.148571668382146665e-03 -1.009112746922644077e-01 -9.948931089718976439e-01 -2.148571668382146665e-03
2.012864247609012835e+00 1.505997065707159699e+01 1.951504102432475918e+02 6.160928005931780999e-02 3.186383725319166804e-01 -9.458720231409659673e-01 6.160928005931780999e-02
2.676579128554225306e+01 1.341250999739198591e+00 1.967997221460402670e+02 6.043092616226845015e-01 -4.955194491777176191e-01 -6.239156928653557532e-01 6.043092616226845015e-01
2.136678275172851471e+01 7.724096887531100464e+00 1.939565142948038101e+02 4.359526389513909694e-01 -1.012662561384135712e-01 -8.942541260508822809e-01 4.359526389513909694e-01
8.960743524504197755e-01 2.534250362461187223e+01 1.964623604334364302e+02 -7.968164402248297806e-01 -1.193404866371652884e-01 -5.923186716934010221e-01 -7.968164402248297806e-01
2.831451044518440696e+01 2.564120501889717119e+01 2.013269692792700027e+02 -9.603659799440390776e-02 1.248006635491054755e-01 9.875230459201265187e-01 -9.603659799440390776e-02
1.019586387370790170e+01 3.947332737886476650e+01 2.061894782482373216e+02 -4.096101164309722820e-01 -4.874362706791929289e-02 9.109575244420943241e-01 -4.096101164309722820e-01
1.693911652038324789e+01 1.279559060207366272e+01 2.072100539021256793e+02 -1.545306867707571530e-01 3.553579887103255897e-01 9.218681937814701133e-01 -1.545306867707571530e-01
1.488606948662574680e+01 1.798749515063256865e+01 1.958319819096972196e+02 2.518795698352092605e-01 -6.616587680689928197e-01 -7.062325091193784043e-01 2.518795698352092605e-01
8.873287679204441503e+00 1.602537160775032632e+01 1.961582369754553667e+02 -2.789718488999017865e-01 3.936272073898589574e-01 -8.759179922366198134e-01 -2.789718488999017865e-01
1.900613937773820439e+01 1.428027791644955746e+00 2.050390320292173101e+02 2.040818979595600546e-01 -3.446241655199743792e-01 9.162885808875307347e-01 2.040818979595600546e-01
9.636681128016853393e+00 2.771892138198383648e+01 1.947267420032210623e+02 4.327950211561776284e-01 -3.870413916134174959e-01 -8.141789918932893499e-01 4.327950211561776284e-01
2.509951638427559306e+00 3.045879602223586247e+01 1.957223479183979293e+02 -3.341017197451776055e-01 2.154105628606251266e-01 9.175915923063939772e-01 -3.341017197451776055e-01
3.115657075108965302e+01 1.270615659620609783e+01 2.066100040686552290e+02 1.016855013362287369e-01 8.868133762078693749e-01 4.508016133476008824e-01 1.016855013362287369e-01
-4.227344696706318572e-02 1.766776887492358394e-01 2.026850302383413975e+02 -7.812522546380366029e-01 -2.611137266831972670e-01 5.669784267153352708e-01 -7.812522546380366029e-01
3.035636131267281712e+01 3.222197232135451372e+01 2.025917015451505563e+02 -5.433048745065177654e-01 3.428781330392019489e-01 7.663252568074527815e-01 -5.433048745065177654e-01
1.435571426874242462e+01 2.894366937404399920e+01 1.962799810294016538e+02 -1.836424183735179405e-01 4.808174142685944230e-01 -8.573739419354827751e-01 -1.836424183735179405e-01
3.203293590686587322e+01 3.139520364625343518e+01 1.948120886491318799e+02 8.159866172487507674e-01 -5.204182146630568218e-01 -2.516559602271667972e-01 8.159866172487507674e-01
-4.515989108303800070e-02 3.951057068251557336e+00 1.948451697012652630e+02 2.916205146663144315e-02 -2.933879637776291571e-01 -9.555485741000684374e-01 2.916205146663144315e-02
1.364228342854738685e+01 4.406943963397937924e-01 1.930980295630848218e+02 -8.101396966245782982e-02 -4.143908053734738361e-01 -9.064860711237950897e-01 -8.101396966245782982e-02
1.177199430480398323e+00 2.033443274496046627e+01 1.954404099118079614e+02 5.489725599864692107e-01 2.288366719437824881e-01 -8.039047866231400219e-01 5.489725599864692107e-01
2.002622128415504221e+01 1.678371252004269465e+01 2.003334578395947005e+02 1.990541029101005888e-01 5.653244511252834004e-01 8.004909300389055904e-01 1.990541029101005888e-01
1.746063605007987363e+01 2.414715894742516511e+01 1.963837388746792385e+02 -4.828615601058659085e-02 2.058656721207539897e-01 -9.773882402505115197e-01 -4.828615601058659085e-02
7.259027185158910100e+00 2.799895403701520991e+01 2.037459136958146644e+02 -9.030075710600827810e-01 -1.249453456129735185e-01 4.110547253320708250e-01 -9.030075710600827810e-01
3.661607721833131279e+01 2.890136038656998352e+01 2.019760121867498697e+02 5.399309872719284531e-01 5.712245591742541873e-01 6.182046845339652652e-01 5.399309872719284531e-01
5.880271564209778923e+00 3.239745800239560936e+01 2.015685829351968152e+02 -2.454457843552868834e-01 -2.439825380401916821e-01 9.382051417859980091e-01 -2.454457843552868834e-01
3.240354661486114907e+01 4.121210727334982238e+01 1.958355219382694372e+02 -2.188297259134978356e-01 1.966412301183818045e-01 -9.557435731796227740e-01 -2.188297259134978356e-01
1.220413594863250184e+00 3.764074315438467266e+01 1.939503535423915537e+02 -9.238479296827601939e-01 2.701370070606042839e-01 -2.711660012560879185e-01 -9.238479296827601939e-01
1.720930142855209510e+01 3.295372893215692756e+01 1.946249389553568960e+02 2.389815094184307431e-01 -4.224371018924730770e-01 -8.743195829333669788e-01 2.389815094184307431e-01
6.552140389382945074e+00 3.676654152478050008e+01 2.043295922159061035e+02 1.113251056144637929e-01 -4.597364417349241172e-01 8.810500127693314809e-01 1.113251056144637929e-01
3.819582013457412728e+01 1.399614217581851783e+01 2.021254462933088973e+02 6.157700291912564516e-01 2.314441153657148253e-01 7.531672407987358708e-01 6.157700291912564516e-01
1.967595244061726945e+01 3.588829234543817392e+01 2.047368699318737697e+02 2.360799736414746219e-01 -6.232889795985040449e-01 7.455045901646053519e-01 2.360799736414746219e-01
7.113798924217508812e+00 4.617721813043163870e+00 1.951978215801598537e+02 -1.043139189241543002e-01 8.321208613365344009e-01 -5.446957668710388223e-01 -1.043139189241543002e-01
4.324082354511646464e+00 4.800924985185195837e+00 2.049012134390270035e+02 -4.279048959771432070e-01 -7.180058702616198829e-01 5.489671850563057065e-01 -4.279048959771432070e-01
1.128790815083680776e+01 6.588493050776712323e+00 1.936542431515215981e+02 6.018671927179376491e-01 -1.016125585104741269e-01 -7.921052772723992108e-01 6.018671927179376491e-01
4.006671406955275572e+00 1.201826620321994810e+01 2.039189173540774220e+02 -6.216713569680508700e-01 -6.938615250784222477e-01 -3.634293713245371205e-01 -6.216713569680508700e-01
8.958030851468990363e+00 3.763243239961099107e+01 1.922217453640733709e+02 -6.577147884008764933e-01 6.291735290776104828e-01 -4.141882753372136960e-01 -6.577147884008764933e-01
2.574461092858036082e+01 2.237184492371088496e+01 2.031368563547660528e+02 -5.585057934547289493e-01 6.244734915265762742e-01 5.459891363920265084e-01 -5.585057934547289493e-01
3.406071433229896428e+01 1.808201311464650729e+01 2.030311594183854993e+02 4.535246636092312711e-01 9.352245626202368434e-02 8.863232647701692057e-01 4.535246636092312711e-01
3.386689822998025079e+01 2.303928344514659443e+01 2.063493953021509242e+02 2.269433917552763080e-01 -1.080746588863693292e-01 9.678928479151016617e-01 2.269433917552763080e-01
1.290001896761271460e+01 3.523463582380243508e+01 2.057884781258517251e+02 -3.512980310709458709e-01 1.216706129564894129e-01 9.283242727131878480e-01 -3.512980310709458709e-01
-8.393359745072805911e-01 3.478250208334065263e+01 1.963927173284743333e+02 -2.176745538835701821e-02 -6.449145596597732899e-01 -7.639446240564539137e-01 -2.176745538835701821e-02
2.543523435292310708e+01 1.514194690858209214e+01 2.056253340531462186e+02 -2.325048412812658338e-01 -4.367736753196548305e-01 8.690053252590194122e-01 -2.325048412812658338e-01
1.417124417385789670e+01 1.048782204342793634e+01 1.966335159625038500e+02 8.286777964606770741e-01 4.393028380158531948e-02 -5.579993188330868437e-01 8.286777964606770741e-01
3.211379483008436608e+01 2.701628374660550058e+00 2.038585246070225878e+02 -7.201669673758114287e-01 2.944441017867104882e-01 6.282214657457545481e-01 -7.201669673758114287e-01
1.009261677235178567e+01 2.156185804735727629e+01 2.051891048470346561e+02 7.752524728165111068e-01 -8.874350505746197992e-02 6.253864354956868432e-01 7.752524728165111068e-01
2.267275827662292542e+01 3.229527124721984421e+01 1.969628074500226944e+02 2.312090091782676160e-01 -2.129643969884821852e-01 -9.493095173283242483e-01 2.312090091782676160e-01
3.701830913858679395e+01 8.695703783491143923e+00 2.032194145939869543e+02 4.497264489056927439e-01 2.307449034105952257e-01 8.628458209348356389e-01 4.497264489056927439e-01
