step time temp atoms pxx pyy pzz lx ly lz upper_cmz
656000 656000 299.852082747361 31000 -10393.8528724015 -10362.5404170816 -8933.07126478488 70.710678 70.710678 150 21.2217119900122 
657000 657000 297.382477038952 31000 -10379.0503388986 -10437.1068688406 -8825.53503404569 70.710678 70.710678 150 21.1940233504942 
658000 658000 299.360634468974 31000 -10266.8999896322 -10441.3574976973 -8918.6644242647 70.710678 70.710678 150 21.2178624979587 
659000 659000 299.6121402164 31000 -10446.3139502392 -10477.3148809586 -8885.90810864617 70.710678 70.710678 150 21.2202380263817 
660000 660000 300.510859705412 31000 -10392.122714062 -10546.6607989158 -8823.81109182993 70.710678 70.710678 150 21.2074343077816 
661000 661000 301.255951159941 31000 -10287.6947626627 -10326.6561617273 -8827.64259919374 70.710678 70.710678 150 21.1615657659694 
662000 662000 301.329908123053 31000 -10333.9595796375 -10415.6917416769 -8846.07488080486 70.710678 70.710678 150 21.1699708915162 
663000 663000 302.17640704549 31000 -10427.7996941079 -10402.1955359322 -8985.19469204172 70.710678 70.710678 150 21.1841250578278 
664000 664000 300.596982641546 31000 -10455.9532359794 -10307.2082036646 -8870.67745507785 70.710678 70.710678 150 21.1907136787142 
665000 665000 299.029820066687 31000 -10537.095091978 -10320.5927422814 -9014.93134439494 70.710678 70.710678 150 21.2227844265629 
666000 666000 300.070969840482 31000 -10384.1295613116 -10505.1369645231 -8817.54906324928 70.710678 70.710678 150 21.2490601253767 
667000 667000 301.350460802886 31000 -10490.6729467664 -10451.4166395145 -8880.46478473601 70.710678 70.710678 150 21.2914014126435 
668000 668000 304.114827075665 31000 -10442.5805567541 -10393.0101701162 -8867.20940056898 70.710678 70.710678 150 21.3082569057015 
669000 669000 299.263810251324 31000 -10411.0162725283 -10314.7064350876 -8968.03638778496 70.710678 70.710678 150 21.2873749840435 
670000 670000 300.636487803151 31000 -10451.2018761998 -10315.1713602844 -8731.94969415032 70.710678 70.710678 150 21.1903983225437 
671000 671000 299.265051843722 31000 -10477.7448123769 -10416.4663146146 -8816.29854664423 70.710678 70.710678 150 21.1415585579067 
672000 672000 300.771738674679 31000 -10404.8935954681 -10185.6812437911 -8881.37346951471 70.710678 70.710678 150 21.0513553900205 
673000 673000 302.833535437188 31000 -10410.9652596708 -10411.7990827092 -8983.36610261291 70.710678 70.710678 150 21.03049641129 
674000 674000 299.349354535552 31000 -10407.66887702 -10341.1538504591 -8937.7276405146 70.710678 70.710678 150 21.0062739014674 
675000 675000 297.943495249358 31000 -10489.4266130944 -10385.2676916002 -8821.52382520507 70.710678 70.710678 150 20.967289532368 
676000 676000 298.28253981674 31000 -10558.2146255083 -10356.3878972002 -8941.63555882352 70.710678 70.710678 150 20.9110887136917 
677000 677000 299.41740804561 31000 -10541.4956534138 -10249.1411780414 -8750.79264244073 70.710678 70.710678 150 20.9178347792283 
678000 678000 299.386149549642 31000 -10378.4607699966 -10377.4178354494 -8749.49816098003 70.710678 70.710678 150 20.946160742784 
679000 679000 297.647681116401 31000 -10426.7340859229 -10437.6564042951 -8765.17751199006 70.710678 70.710678 150 20.9822209866813 
680000 680000 297.507351181574 31000 -10361.8764464846 -10235.6251435046 -8781.12127412298 70.710678 70.710678 150 21.0971450669604 
681000 681000 297.481471050827 31000 -10400.6920632109 -10397.6037232157 -8948.6335441722 70.710678 70.710678 150 21.2003865378589 
682000 682000 301.300449219054 31000 -10471.4360102934 -10422.2951398567 -8891.74596886142 70.710678 70.710678 150 21.231259481648 
683000 683000 300.065238092452 31000 -10503.7326080014 -10432.6648087159 -8957.97577313259 70.710678 70.710678 150 21.2933131634148 
684000 684000 299.829832306613 31000 -10299.9491190797 -10513.1201503633 -8878.75390798641 70.710678 70.710678 150 21.3114938878226 
685000 685000 298.325229601107 31000 -10326.520156689 -10530.2665771399 -8848.18413820283 70.710678 70.710678 150 21.2606833918031 
686000 686000 298.92243337292 31000 -10456.9010708076 -10352.357502468 -8880.98770492015 70.710678 70.710678 150 21.1421155052327 
687000 687000 301.93811927892 31000 -10464.1396030666 -10271.0757394131 -8789.73621284023 70.710678 70.710678 150 21.0378588116339 
688000 688000 301.736587846091 31000 -10293.2855894122 -10444.2541083757 -8761.28985015455 70.710678 70.710678 150 20.9762670867664 
689000 689000 300.972657255321 31000 -10360.5253890556 -10361.517481818 -8760.02094190112 70.710678 70.710678 150 20.9337569433336 
690000 690000 299.990315229638 31000 -10445.2139744626 -10389.9816454777 -8682.07095324692 70.710678 70.710678 150 20.9920668947847 
691000 691000 298.07521276292 31000 -10364.6606728959 -10389.658455719 -8823.30300623839 70.710678 70.710678 150 21.0014128179863 
692000 692000 299.925065158463 31000 -10395.9508319697 -10340.714369101 -8856.97131945204 70.710678 70.710678 150 21.0489839238474 
693000 693000 297.995422027328 31000 -10366.6187489178 -10580.7109276912 -9077.79029178653 70.710678 70.710678 150 21.1495599571334 
694000 694000 299.811778673998 31000 -10351.9955261245 -10463.2261551514 -8851.88141112731 70.710678 70.710678 150 21.2190712086457 
695000 695000 303.52593262102 31000 -10311.5591604232 -10466.4803746114 -8901.70015816777 70.710678 70.710678 150 21.1913406568987 
696000 696000 297.461658299731 31000 -10352.1574760968 -10429.713933352 -8868.01066661435 70.710678 70.710678 150 21.155268992338 
697000 697000 299.12429230995 31000 -10449.2216597287 -10517.6910610862 -8897.90689156601 70.710678 70.710678 150 21.1443864455092 
698000 698000 300.369838725774 31000 -10412.1847380003 -10388.791767196 -8813.46780066729 70.710678 70.710678 150 21.164673969589 
699000 699000 297.896737105224 31000 -10317.285738795 -10446.1908431604 -8887.86727660822 70.710678 70.710678 150 21.1309991967428 
700000 700000 300.085997892784 31000 -10390.4583347162 -10351.262596328 -8771.20101269659 70.710678 70.710678 150 21.0912534091971 
701000 701000 300.139073857061 31000 -10313.5206416931 -10284.5400402055 -8768.41258639355 70.710678 70.710678 150 21.0085376167909 
702000 702000 299.803896866443 31000 -10292.2157114527 -10397.639834617 -8884.7395166544 70.710678 70.710678 150 21.0411843397419 
703000 703000 300.716899193239 31000 -10438.1565304792 -10403.2422963853 -8873.55100721533 70.710678 70.710678 150 21.0181705330954 
704000 704000 298.221449827922 31000 -10478.879929429 -10263.3840255288 -8767.13677026762 70.710678 70.710678 150 21.0383499080125 
705000 705000 298.8096413869 31000 -10305.3788015386 -10317.7358027845 -8908.55629277655 70.710678 70.710678 150 21.0822552768897 
706000 706000 296.433770229291 31000 -10483.1092047625 -10427.38344863 -8882.80446957875 70.710678 70.710678 150 21.1226452848878 
707000 707000 297.837551004415 31000 -10350.9834037719 -10351.9553996807 -8807.8933609587 70.710678 70.710678 150 21.1151991194482 
708000 708000 300.055881763662 31000 -10403.7725115767 -10420.9188709148 -8806.98958813743 70.710678 70.710678 150 21.1457484925736 
709000 709000 297.444510875069 31000 -10513.5408608538 -10504.1365513578 -8999.8346612576 70.710678 70.710678 150 21.2010179114409 
710000 710000 297.906885755521 31000 -10609.8438551999 -10349.2417131767 -8826.35669508348 70.710678 70.710678 150 21.1558839764125 
711000 711000 297.616900160234 31000 -10358.4648096066 -10417.213809699 -8817.62334808299 70.710678 70.710678 150 21.1005478038693 
712000 712000 297.598428255111 31000 -10335.8035414831 -10419.398083841 -8781.21669221542 70.710678 70.710678 150 21.0877076842572 
713000 713000 300.740303777012 31000 -10248.4125072849 -10232.0263431668 -8873.76790315204 70.710678 70.710678 150 21.1141171098321 
714000 714000 300.202635677381 31000 -10403.960660514 -10198.8926425326 -8990.90824338766 70.710678 70.710678 150 21.1157398312465 
715000 715000 301.528276770113 31000 -10359.2574785297 -10444.0631605345 -9011.50296296693 70.710678 70.710678 150 21.0757167443356 
716000 716000 302.080853292208 31000 -10325.2167499011 -10365.1684874316 -8952.339703572 70.710678 70.710678 150 21.0897300259946 
717000 717000 300.099544214154 31000 -10512.8042222207 -10188.1183729507 -8754.50600768695 70.710678 70.710678 150 21.0872692487364 
718000 718000 299.057322959983 31000 -10425.149445452 -10398.8613785036 -8861.62791856379 70.710678 70.710678 150 21.1100072291203 
719000 719000 298.353630608902 31000 -10337.1131895259 -10379.151432206 -8730.38364798845 70.710678 70.710678 150 21.1456061199547 
720000 720000 299.286903346908 31000 -10480.8431242256 -10333.7835655645 -8823.21917673753 70.710678 70.710678 150 21.167846208094 
721000 721000 301.126115886615 31000 -10278.6162445194 -10292.7962617242 -8861.99977485528 70.710678 70.710678 150 21.211097199521 
722000 722000 302.174476746895 31000 -10503.9716577997 -10543.3781737489 -8827.7492158872 70.710678 70.710678 150 21.3341349101022 
723000 723000 300.17067476505 31000 -10582.3694249137 -10482.2032919129 -8816.09238527578 70.710678 70.710678 150 21.4076175795958 
724000 724000 300.533213953573 31000 -10437.8577272247 -10390.5282168651 -9014.93712408763 70.710678 70.710678 150 21.39679082359 
725000 725000 301.729604932529 31000 -10386.3315714553 -10358.8843354641 -8966.46923234948 70.710678 70.710678 150 21.3543211337852 
726000 726000 301.414906932016 31000 -10385.4801098277 -10485.4117676457 -8697.71887264723 70.710678 70.710678 150 21.2643168565772 
727000 727000 297.713031417687 31000 -10508.6114417707 -10340.9943795558 -8829.12205544962 70.710678 70.710678 150 21.2518664637455 
728000 728000 299.856333058669 31000 -10486.1369978142 -10442.2146804267 -8802.64616596619 70.710678 70.710678 150 21.2131705268671 
729000 729000 298.647576129418 31000 -10556.2411011809 -10453.3497891389 -8885.24149861551 70.710678 70.710678 150 21.1555477778162 
730000 730000 297.595786885304 31000 -10388.1073220889 -10392.1144975439 -8835.76645367331 70.710678 70.710678 150 21.1454431796263 
731000 731000 299.75294642209 31000 -10332.4235202939 -10278.3404002756 -8805.861936582 70.710678 70.710678 150 21.1200593593933 
732000 732000 303.186654539581 31000 -10253.6813193112 -10390.5933720859 -8759.39268541865 70.710678 70.710678 150 21.1200001282398 
733000 733000 303.181148186705 31000 -10426.2954039263 -10334.2577913034 -8974.65289621718 70.710678 70.710678 150 21.0633322750322 
734000 734000 299.907309051844 31000 -10499.5560522403 -10545.1867317218 -8927.08939218277 70.710678 70.710678 150 21.0072317425754 
735000 735000 299.314789924362 31000 -10453.0758450421 -10471.8726275108 -8959.03009781825 70.710678 70.710678 150 20.999230783876 
736000 736000 300.224370690774 31000 -10399.528778758 -10228.8224101761 -8705.55498692079 70.710678 70.710678 150 20.9585860756705 
737000 737000 300.354456186684 31000 -10343.935842437 -10392.2603613732 -8793.25788761277 70.710678 70.710678 150 20.9242439821855 
738000 738000 299.357851395672 31000 -10391.4186501349 -10438.3569953317 -8884.95742973889 70.710678 70.710678 150 20.9116371773857 
739000 739000 301.036290644067 31000 -10394.7959280404 -10268.7719453528 -8804.54888094884 70.710678 70.710678 150 20.9371266151718 
740000 740000 300.91460432099 31000 -10239.9694572492 -10374.2071756494 -8759.52339890295 70.710678 70.710678 150 21.0357924468618 
741000 741000 300.037027203424 31000 -10506.1629999213 -10448.1012634989 -8848.37305358031 70.710678 70.710678 150 21.0754885939256 
742000 742000 299.221285869924 31000 -10446.8537178013 -10533.9170151181 -8829.10261489949 70.710678 70.710678 150 21.0767988047652 
743000 743000 299.49364792755 31000 -10503.4795958208 -10376.5312628586 -8848.18175469015 70.710678 70.710678 150 21.1294732371509 
744000 744000 299.17321953897 31000 -10415.1828074445 -10406.8569813214 -8810.26523465893 70.710678 70.710678 150 21.1846001583564 
745000 745000 300.675527453183 31000 -10442.6000879154 -10220.2506606587 -8963.97929746197 70.710678 70.710678 150 21.2495728895414 
746000 746000 300.058938782143 31000 -10389.8473406645 -10353.0931253634 -8841.79402956245 70.710678 70.710678 150 21.2201967368996 
747000 747000 301.703125486424 31000 -10335.1415138162 -10383.1255186216 -8865.15640635375 70.710678 70.710678 150 21.2172751078928 
748000 748000 299.404803924714 31000 -10403.1506690387 -10413.7196651442 -8876.469474984 70.710678 70.710678 150 21.1851673814576 
749000 749000 302.542474167889 31000 -10313.7676666521 -10345.3362650057 -8799.52809918549 70.710678 70.710678 150 21.1682156646412 
750000 750000 297.293254662698 31000 -10509.9418213845 -10596.9487319191 -8909.64282873976 70.710678 70.710678 150 21.1495967964552 
751000 751000 298.463381024585 31000 -10534.7015586195 -10413.3088831719 -8908.82545801983 70.710678 70.710678 150 21.1365813992101 
752000 752000 301.25196551169 31000 -10403.0739544149 -10411.2798334512 -8946.8597693345 70.710678 70.710678 150 21.0435798540142 
753000 753000 300.111461823501 31000 -10467.9564454123 -10281.1878611511 -8745.52059863805 70.710678 70.710678 150 20.9514158459163 
754000 754000 303.821114188247 31000 -10230.3929657145 -10378.1374672325 -8785.6775102678 70.710678 70.710678 150 20.9281692258764 
755000 755000 300.042712523497 31000 -10349.4103397064 -10227.279276551 -8978.69053292661 70.710678 70.710678 150 20.951434892632 
756000 756000 299.161737120312 31000 -10443.7143974845 -10401.1120103716 -8860.86581134361 70.710678 70.710678 150 20.9415184725221 
757000 757000 298.768255843143 31000 -10387.1217778995 -10332.5896062713 -8769.21071916349 70.710678 70.710678 150 20.9639327644745 
758000 758000 298.856091065112 31000 -10413.7066650394 -10353.9210911237 -8946.37891997397 70.710678 70.710678 150 21.0038581696284 
759000 759000 301.687879377219 31000 -10477.3832513113 -10498.4141066269 -8838.64871878009 70.710678 70.710678 150 21.0407019781777 
760000 760000 302.405018635596 31000 -10336.5970493997 -10351.7815705125 -8948.30096720539 70.710678 70.710678 150 21.0838627416496 
761000 761000 301.267876680747 31000 -10393.8129363116 -10425.2645733364 -8916.82143872897 70.710678 70.710678 150 21.1656668364326 
762000 762000 302.996269908961 31000 -10448.6943509164 -10386.0640101029 -8958.72291802599 70.710678 70.710678 150 21.1428224193736 
763000 763000 302.639083694246 31000 -10414.9588480376 -10367.9044401371 -8867.50694969615 70.710678 70.710678 150 21.1037381811709 
764000 764000 301.24152727472 31000 -10373.9493253965 -10325.3046610749 -8889.59649888969 70.710678 70.710678 150 21.0460456617325 
765000 765000 299.430693123387 31000 -10229.0310810401 -10301.3079682034 -8877.31572970665 70.710678 70.710678 150 21.0383346084858 
766000 766000 300.859213309707 31000 -10242.7003929422 -10333.0081488601 -8915.53514543252 70.710678 70.710678 150 21.0352096585774 
767000 767000 301.065969529309 31000 -10377.1249274883 -10343.1215996565 -8900.55752220205 70.710678 70.710678 150 21.04667455299 
768000 768000 301.912206423726 31000 -10401.7207408047 -10555.6836005588 -8887.71092102459 70.710678 70.710678 150 21.1109107673568 
769000 769000 299.955129736627 31000 -10206.6308696931 -10388.1817410482 -8842.64841595799 70.710678 70.710678 150 21.1338826857293 
770000 770000 301.178879663576 31000 -10350.9556161582 -10389.2743200158 -8732.13209831328 70.710678 70.710678 150 21.1348827203276 
771000 771000 297.69292592172 31000 -10363.7196994688 -10398.5160992854 -8786.53734884739 70.710678 70.710678 150 21.1562277102902 
772000 772000 295.718199108249 31000 -10340.0920443188 -10283.0569430782 -8817.91640909605 70.710678 70.710678 150 21.1571380910853 
773000 773000 298.526809045087 31000 -10393.2826042013 -10323.168438037 -8896.36653011551 70.710678 70.710678 150 21.1700637587315 
774000 774000 300.169934365175 31000 -10400.5386104143 -10353.3604785676 -8929.29525170197 70.710678 70.710678 150 21.1524386746599 
775000 775000 297.45166783713 31000 -10480.0376746818 -10356.3054429945 -8915.93941526781 70.710678 70.710678 150 21.1519900159999 
776000 776000 298.961942501548 31000 -10369.0409794637 -10289.2297231637 -8741.932576835 70.710678 70.710678 150 21.0682172647738 
777000 777000 298.524361201187 31000 -10429.4444660305 -10411.8149699726 -8905.40837583756 70.710678 70.710678 150 20.9550185280399 
778000 778000 300.45758582829 31000 -10363.4785653228 -10417.6858783842 -8920.46683002394 70.710678 70.710678 150 20.8586722541708 
779000 779000 298.037954768912 31000 -10374.3620401245 -10365.2837182225 -8703.13654883435 70.710678 70.710678 150 20.8208702556885 
780000 780000 300.279354417601 31000 -10377.832042932 -10260.9773415118 -8808.76921116104 70.710678 70.710678 150 20.7985417808803 
781000 781000 299.831103602031 31000 -10309.6102278119 -10425.9431930218 -8896.30287992026 70.710678 70.710678 150 20.8044181139644 
782000 782000 298.930372693998 31000 -10321.6199232671 -10325.3522309907 -8735.90253285893 70.710678 70.710678 150 20.8338982072535 
783000 783000 301.276438008568 31000 -10331.9590658794 -10330.2738967851 -8896.47976289286 70.710678 70.710678 150 20.9532466025213 
784000 784000 303.405001828574 31000 -10312.5310552804 -10392.7480940852 -8791.97026521855 70.710678 70.710678 150 21.0457701918609 
785000 785000 301.375655765383 31000 -10478.0702706525 -10441.9914511433 -8813.88501465447 70.710678 70.710678 150 21.1311811900631 
786000 786000 301.363956696472 31000 -10421.6757564662 -10413.8301233472 -8914.45306268662 70.710678 70.710678 150 21.2102332014858 
787000 787000 299.670157858137 31000 -10350.8380224858 -10516.9379767539 -8953.76198572526 70.710678 70.710678 150 21.3221950004584 
788000 788000 299.169789065547 31000 -10580.8351107057 -10381.0478044972 -8903.73685811555 70.710678 70.710678 150 21.3688625282581 
789000 789000 297.888467840509 31000 -10376.2279939384 -10488.414461 -8944.1708082973 70.710678 70.710678 150 21.3465446855457 
790000 790000 302.112794417212 31000 -10415.8370078258 -10371.3943382186 -8871.45986057045 70.710678 70.710678 150 21.318031298264 
791000 791000 301.10233405923 31000 -10396.6040126449 -10291.4600223449 -8830.88548981136 70.710678 70.710678 150 21.2146557467079 
792000 792000 302.952124419898 31000 -10482.0974934873 -10417.7333750899 -8895.03672762073 70.710678 70.710678 150 21.1023360993052 
793000 793000 299.300900389123 31000 -10328.8492126039 -10349.8593382099 -8905.98365880078 70.710678 70.710678 150 21.074943106265 
794000 794000 300.411691805422 31000 -10378.909558726 -10359.6277320185 -8806.54573330222 70.710678 70.710678 150 21.0406289985577 
795000 795000 299.940747603685 31000 -10462.5068776419 -10314.3555388716 -8678.86038324567 70.710678 70.710678 150 20.9928884189033 
796000 796000 295.476086561687 31000 -10477.5044775152 -10412.8924573278 -8878.82629979654 70.710678 70.710678 150 20.9034622427837 
797000 797000 299.025546932077 31000 -10436.2944964288 -10425.9993295871 -8811.87789027137 70.710678 70.710678 150 20.892051978407 
798000 798000 298.96540156929 31000 -10298.9830306722 -10211.9275807132 -8754.24359488491 70.710678 70.710678 150 20.8926923959632 
799000 799000 300.024087664302 31000 -10260.50768003 -10315.5409771893 -8809.06237465742 70.710678 70.710678 150 20.9312990858918 
800000 800000 299.754226056282 31000 -10382.6674938602 -10483.1427438417 -8847.27018417228 70.710678 70.710678 150 20.954967980497 
801000 801000 302.184788651656 31000 -10474.851362724 -10298.1617510604 -8880.06712738748 70.710678 70.710678 150 21.0333367296695 
802000 802000 299.156807282276 31000 -10372.9934341658 -10338.3761602286 -8766.34061459856 70.710678 70.710678 150 21.0895579862794 
803000 803000 299.042039274033 31000 -10543.2839581105 -10317.1467259499 -8957.63279922593 70.710678 70.710678 150 21.1514818249485 
804000 804000 297.266542984696 31000 -10404.2023648505 -10319.1977466222 -8883.82593127186 70.710678 70.710678 150 21.2084579557222 
805000 805000 299.654350369527 31000 -10312.952376629 -10352.02098868 -8886.46601257219 70.710678 70.710678 150 21.2223900130319 
806000 806000 300.874340802054 31000 -10358.7602019637 -10278.4471073417 -9028.27109034874 70.710678 70.710678 150 21.2314280333859 
807000 807000 299.977065027902 31000 -10440.0572030527 -10315.6941790338 -8841.49465503321 70.710678 70.710678 150 21.3071952736605 
808000 808000 298.126292624736 31000 -10479.9720584328 -10509.2578061611 -8920.23229541334 70.710678 70.710678 150 21.3420845337467 
809000 809000 298.547299795126 31000 -10500.4553199084 -10187.7967540479 -8909.03646057272 70.710678 70.710678 150 21.3180695778545 
810000 810000 298.947799862333 31000 -10555.7558497659 -10291.5497680465 -8918.46714604835 70.710678 70.710678 150 21.2712967394235 
811000 811000 298.861895025406 31000 -10552.4609685108 -10327.5147680645 -8918.18739370123 70.710678 70.710678 150 21.2044972181606 
812000 812000 299.10738262293 31000 -10408.8731027293 -10432.4400788583 -8862.55912663683 70.710678 70.710678 150 21.169858506504 
813000 813000 300.852541008607 31000 -10446.4422935428 -10397.0018075358 -8898.39178716528 70.710678 70.710678 150 21.1554559920496 
814000 814000 301.578023113507 31000 -10352.0696737443 -10369.3639687269 -8876.00087869091 70.710678 70.710678 150 21.1053746225811 
815000 815000 300.840007206923 31000 -10336.7751408103 -10543.5647823754 -8893.06356323233 70.710678 70.710678 150 21.0268021547383 
816000 816000 298.448052152425 31000 -10487.0505549903 -10466.2594508575 -8942.46624694567 70.710678 70.710678 150 20.9539394195282 
817000 817000 296.935136654641 31000 -10313.2350960503 -10517.0547796174 -8799.63764791791 70.710678 70.710678 150 20.9317404045933 
818000 818000 300.223833764133 31000 -10434.6092537033 -10388.8029579799 -8797.35601433018 70.710678 70.710678 150 20.919069599129 
819000 819000 299.368078307951 31000 -10262.0845673124 -10383.5458596334 -8803.22484499017 70.710678 70.710678 150 20.9865744573874 
820000 820000 302.084280663946 31000 -10402.7696446048 -10176.3012716939 -8844.42691781484 70.710678 70.710678 150 21.0305174174209 
821000 821000 299.925458531103 31000 -10341.232396635 -10312.1774241314 -8830.68896415197 70.710678 70.710678 150 21.0809404154395 
822000 822000 300.300949666091 31000 -10385.2814975137 -10394.0636556213 -8940.24264802154 70.710678 70.710678 150 21.161307274353 
823000 823000 299.928909078065 31000 -10376.5017708332 -10338.7484661306 -8854.21613806627 70.710678 70.710678 150 21.1498087821435 
824000 824000 300.456846962266 31000 -10343.196403756 -10134.8859284872 -9019.40026167208 70.710678 70.710678 150 21.1534699826961 
825000 825000 301.533635691376 31000 -10394.6066938803 -10226.5238410033 -8779.55601981851 70.710678 70.710678 150 21.1988949008415 
826000 826000 300.065020103855 31000 -10377.5549899675 -10385.6731206197 -8937.68915218163 70.710678 70.710678 150 21.1463765941884 
827000 827000 300.62886031562 31000 -10464.1211059883 -10458.3898360328 -8818.07697481757 70.710678 70.710678 150 21.1378888329254 
828000 828000 300.318285278655 31000 -10391.5695588053 -10331.9315778576 -8831.04512129822 70.710678 70.710678 150 21.1421738764088 
829000 829000 300.907504908065 31000 -10422.0998885279 -10351.0551401132 -8952.61789525644 70.710678 70.710678 150 21.1649104491982 
830000 830000 300.39630627608 31000 -10471.5401549511 -10298.606888289 -8893.03185247631 70.710678 70.710678 150 21.0558313224038 
831000 831000 300.091946018374 31000 -10286.1339277196 -10222.8999904364 -8713.0414529147 70.710678 70.710678 150 20.9342772419674 
832000 832000 298.479467588436 31000 -10362.287266904 -10316.9625553851 -8895.40694536944 70.710678 70.710678 150 20.9035235161111 
833000 833000 301.06030467475 31000 -10348.0395056782 -10251.8380862463 -8849.71688722883 70.710678 70.710678 150 20.8639596368499 
834000 834000 301.977946166689 31000 -10391.2348131386 -10307.1079262986 -8762.457922876 70.710678 70.710678 150 20.8891468469442 
835000 835000 298.971380692949 31000 -10262.9452421896 -10242.910907455 -8819.11923163527 70.710678 70.710678 150 20.9479839282099 
836000 836000 299.31535108587 31000 -10400.1599864867 -10315.8949399328 -8875.61312602373 70.710678 70.710678 150 20.9119637772855 
837000 837000 299.796957221149 31000 -10494.8504505116 -10411.9835109393 -8751.81241512137 70.710678 70.710678 150 20.9396436637689 
838000 838000 298.254033769257 31000 -10390.671959964 -10299.5425383962 -8877.6029117985 70.710678 70.710678 150 21.0554652082197 
839000 839000 302.13037769323 31000 -10469.7144516512 -10413.9333276138 -8870.47651428564 70.710678 70.710678 150 21.1333613207038 
840000 840000 301.566879703677 31000 -10536.2952175066 -10432.618994737 -8828.35671950203 70.710678 70.710678 150 21.2032157046009 
841000 841000 300.473727269796 31000 -10493.046640097 -10465.5272555573 -8851.6254764568 70.710678 70.710678 150 21.2554981897631 
842000 842000 301.555083283911 31000 -10496.4693652746 -10463.9057861312 -8913.01068070474 70.710678 70.710678 150 21.3264211019085 
843000 843000 301.381381943804 31000 -10389.734959137 -10497.8737688916 -8894.11746877247 70.710678 70.710678 150 21.2814043413977 
844000 844000 299.246653303827 31000 -10422.353515511 -10423.882292556 -8833.73742464312 70.710678 70.710678 150 21.232349144955 
845000 845000 300.045901254945 31000 -10440.4329944132 -10468.674282689 -8989.15380216623 70.710678 70.710678 150 21.2001198278574 
846000 846000 301.631112039449 31000 -10496.0624652766 -10428.5895463729 -8904.98071559404 70.710678 70.710678 150 21.0579892049505 
847000 847000 301.755921637509 31000 -10459.4195887742 -10233.6984797392 -8761.65515521739 70.710678 70.710678 150 20.8980705042151 
848000 848000 300.189481873154 31000 -10380.6158904811 -10387.7564121369 -8908.61744481869 70.710678 70.710678 150 20.8759348766504 
849000 849000 301.643198457976 31000 -10333.3323312533 -10308.0327321808 -8800.96939397227 70.710678 70.710678 150 20.8906846814753 
850000 850000 301.144472516032 31000 -10390.8982012818 -10424.8817602082 -8772.43918657684 70.710678 70.710678 150 20.8727595773647 
851000 851000 300.421034925412 31000 -10362.8815857567 -10397.0187567201 -8784.13775357859 70.710678 70.710678 150 20.8438583270793 
852000 852000 296.466753129741 31000 -10448.1504730826 -10309.657758251 -8823.39021875603 70.710678 70.710678 150 20.8382755574999 
853000 853000 299.066372397509 31000 -10429.2381384784 -10294.0347103616 -8912.17555932573 70.710678 70.710678 150 20.8811293829746 
854000 854000 300.047442886847 31000 -10274.7220980962 -10328.6559996338 -8843.56540945787 70.710678 70.710678 150 20.938056649619 
855000 855000 297.969840394552 31000 -10516.2274225087 -10167.3213263922 -8833.02573698468 70.710678 70.710678 150 20.9993987035782 
856000 856000 302.424629785597 31000 -10375.0251620759 -10406.30529508 -8899.12423858362 70.710678 70.710678 150 21.0875657807355 
857000 857000 302.196416604463 31000 -10383.3484240352 -10385.0180710853 -8843.89624316899 70.710678 70.710678 150 21.2391366457346 
858000 858000 299.201876953011 31000 -10388.7880176444 -10409.8650852759 -8851.8763721005 70.710678 70.710678 150 21.3563791510821 
859000 859000 300.221336455545 31000 -10566.7623054322 -10498.9272101531 -8967.30232142272 70.710678 70.710678 150 21.4045334880788 
860000 860000 300.060059717472 31000 -10331.9582692536 -10452.4554931549 -8885.54613652864 70.710678 70.710678 150 21.4792836372031 
861000 861000 302.379614867809 31000 -10511.3306769018 -10406.8943494646 -8930.73567496454 70.710678 70.710678 150 21.4817949676375 
862000 862000 303.352011847617 31000 -10523.7865432126 -10437.8084535718 -9015.44484394947 70.710678 70.710678 150 21.4291394920025 
863000 863000 300.010979387849 31000 -10453.5593013575 -10434.9549849906 -8960.93710699942 70.710678 70.710678 150 21.339502977563 
864000 864000 300.551820156152 31000 -10326.7537691565 -10318.8949044002 -8874.38950721141 70.710678 70.710678 150 21.2608869655598 
865000 865000 301.343784568805 31000 -10510.913958508 -10506.4292547487 -8971.02413913733 70.710678 70.710678 150 21.2019109500358 
866000 866000 298.847474952534 31000 -10392.0747906618 -10386.1581991096 -8887.01900311954 70.710678 70.710678 150 21.0424689603373 
867000 867000 299.278528977275 31000 -10523.9066261408 -10398.267681653 -8928.05192964236 70.710678 70.710678 150 20.9805775390045 
868000 868000 296.595849920525 31000 -10326.2112121318 -10330.4962347401 -8848.70448195255 70.710678 70.710678 150 20.9269067877704 
869000 869000 298.981329819669 31000 -10369.6781504453 -10412.5034549458 -8879.71001652488 70.710678 70.710678 150 20.9329571442143 
870000 870000 298.656990821722 31000 -10419.656309693 -10434.5114292513 -8716.31263409118 70.710678 70.710678 150 20.9604363995339 
871000 871000 299.108644818985 31000 -10401.288981203 -10228.6044139324 -8847.17857731032 70.710678 70.710678 150 20.9953541033824 
872000 872000 300.699242370737 31000 -10299.1605516897 -10307.2364857883 -8841.272664345 70.710678 70.710678 150 20.980333938147 
873000 873000 298.031453351676 31000 -10399.9532787378 -10366.6109519922 -8820.75116785774 70.710678 70.710678 150 21.0646392847844 
874000 874000 302.201621534787 31000 -10462.1919041504 -10375.8511440326 -8873.08714082902 70.710678 70.710678 150 21.1497585211249 
